secondary_name,objectid,address,feat_type,sub_type,vanity_name,name,bldg,parent_name,parent_type,acreage,parent_acreage
,1094,2100 BLEIGH AVE,Shopping Center Ground,,,Bustleton Cottman Shopping Center,Y,Bustleton Cottman Shopping Center,Shopping Center Ground,1.97057837,10.20519493
,1095,2100 BLEIGH AVE,Shopping Center Ground,,,Bustleton Cottman Shopping Center,Y,Bustleton Cottman Shopping Center,Shopping Center Ground,1.98651289,10.20519493
,1096,2100 CATHARINE ST,House of Worship,,,Mount Sinai Holy Church of America,Y,,,0.01930863,
,1201,2136 CASTOR AVE,Playground,,,Heitzman Recreation Center Building,Y,Heitzman Recreation Center,Park,0.20236114,2.91101427
,1202,2136 RITNER ST,School,Vocational School,,Girard Academic Music Program,Y,,,0.89049997,
,1203,2139-45 E CUMBERLAND ST,House of Worship,,,St Michael's Lutheran Church,Y,,,0.19747039,
,1204,214-20 WALNUT ST,Theatre,,,Ritz Five,Y,,,0.31235148,
,1205,2140-44 FEDERAL ST,School,Learning Center,,John Gloucester House,Y,,,0.12297798,
,1199,2135-37 S 17TH ST,School,Day Care,,Cookies Day Care Center,Y,,,0.03711891,
,1207,2145-55 CHELTEN AVE,House of Worship,,,United Fellowship Church of God,Y,,,0.21464927,
,1208,2147-51 N HOWARD ST,House of Worship,,,Iglesia Menonita Arca De Salvacion,Y,,,0.11208452,
,1209,215-23 N 57TH ST,House of Worship,,,St Matthew's AME Church,Y,,,0.30009578,
,1210,2150-72 E HUNTINGDON ST,Playground,,,"Black, Coyle & Mcbride Playground Building",Y,"Black, Coyle & Mcbride Playground",Park,0.02736243,0.89537066
,1211,2154-58 STENTON AVE,Health Center,,,Fresenius Kidney Care Olney,Y,,,0.28977287,
,1212,2154 N 19TH ST,House of Worship,,,St Mark Baptist Church,Y,,,0.02469266,
,1213,2159-63 N 28TH ST,House of Worship,,,Gibson Temple Baptist Church,Y,,,0.13394859,
,1214,2160-62 N VAN PELT ST,House of Worship,,,House of Prayer,Y,,,0.05985624,
,1215,217-31 W LEHIGH AVE,School,Learning Center,,Brightside Academy,Y,Plaza Americana,Shopping Center Ground,0.65406666,2.33933731
,1216,217-31 W LEHIGH AVE,Community Center,,,Congreso de Latinos Unidos,Y,,,0.20581111,
,1217,218-22 N 12TH ST,House of Worship,,,Chinese Gospel Church,Y,,,0.11453068,
,1218,218 E HAINES ST,House of Worship,,,Haines Street Baptist Church,Y,,,0.10668745,
,1219,218 N 62ND ST,House of Worship,,,Christ Baptist Church,Y,Christ Baptist Church,House of Worship,0.04593699,0.35775558
,1200,2135-37 S 61ST ST,House of Worship,,,Church of the Living God,Y,,,0.25378045,
,1220,219-21 S 6TH ST,Library,,,Athenaeum of Philadelphia,Y,,,0.20869691,
,1221,219 N 52ND ST,House of Worship,,,Redeemer Tabernacle Baptist Church,Y,,,0.03021833,
,1222,2199 STRAHLE ST,School,Learning Center,,Paley Early LC,Y,,,0.66980912,
,1223,22-34 N 2ND ST,House of Worship,,,Christ Church,Y,Independence National Historical Park,Park,0.15505003,30.91165613
,1224,22-34 S 17TH ST,Building,,,United Plaza,Y,,,0.76139904,
,1225,22-42 S 23RD ST,Historic Landmark,,,23rd Street Armory,Y,,,0.54204909,
,1226,22 E CHESTNUT HILL AVE,House of Worship,,,St Paul's Episcopal Church,Y,,,0.55448917,
,1227,22 W PENN ST,House of Worship,,,Trinity Lutheran Church,Y,,,0.29410002,
,1248,2524-26 N 27TH ST,House of Worship,,,Faith Fellowship Unity Baptist Church,Y,,,0.04314754,
,1228,220 W RITTENHOUSE SQ,Library,,,Philadelphia City Institute Library,Y,,,0.19875012,
,1229,2200-08 GERMANTOWN AVE,House of Worship,,,Childrens Mission,Y,,,0.16212099,
,1230,2200-14 SNYDER AVE,House of Worship,,,Iglesia Adulam Pentecostal,Y,,,0.17052756,
,1231,2200-14 SPRUCE ST,House of Worship,,,Trinity Center for Urban Life,Y,,,0.2457861,
,1232,2200-24 CHESTNUT ST,School,Elementary School,,Albert M Greenfield Elementary School,Y,,,0.5765371,
,1233,2200-26 N 22ND ST,School,Learning Center,Public School,Anna B Pratt Early Childhood Center,Y,,,0.54726626,
,1244,2222 MASTER ST,School,Elementary School,,Hope Christian Academy Elementary School,Y,,,0.09260512,
,1245,2222 WAKELING ST,House of Worship,,,The Baptist Worship Center,Y,,,1.09692194,
,1145,2108 CECIL B MOORE AVE,Social Services,,,Stephen Klein Wellness Center,Y,,,0.66328451,
,1234,2210 BELMONT AVE,Senior Care,Retirement Home,,Hayes Manor,Y,,,0.57734266,
,1235,2210 S 65TH ST,House of Worship,,,Christ International Baptist Church,Y,,,0.13846633,
,1236,2213-21 CHESTNUT ST,Social Services,Red Cross,,Red Cross,Y,,,0.28172001,
,1237,2214-16 N 29TH ST,House of Worship,,,Victory Memorial Baptist Church,Y,,,0.05706131,
,1238,2215-27 E DAUPHIN ST,House of Worship,,,Summerfield Church,Y,,,0.22866713,
,1239,2217-23 N 29TH ST,House of Worship,,,Garden of Prayer World Prayer,Y,,,0.2093529,
,1240,222-30 BROWN ST,House of Worship,,,Holy Trinity Romanian Orthodox Church,Y,,,0.21523597,
,1241,222-42 HIGH ST,House of Worship,,,High Street Church of God,Y,,,0.2544251,
,1242,222 E DURHAM ST,School,,,Islamic Day School of Philadelphia,Y,,,0.02901112,
,1243,2221-25 SOUTH ST,Shopping Center Ground,,,South Square Market,Y,,,0.32007965,
,1249,2524 N 12TH ST,House of Worship,,,El Bethel Pentecostal Church,Y,,,0.02098375,
,1246,2102 N 49TH ST,Senior Care,Nursing Home,,Kearsley Rehabilitation and Nursing Center,Y,,,1.5105957,
,1247,2105 CHELTEN AVE,House of Worship,,,Triumphant Life Ministries,Y,,,0.03090945,
,1142,2106-16 HAINES ST,School,Charter School,,The Philadelphia Center for Arts and Technology,Y,,,0.88511983,
,1143,2107-09 W TORONTO ST,House of Worship,,,Beloved Baptist,Y,,,0.08725731,
,1144,2108-14 MARKET ST,Fire Station,,,Fire Engine 43/Ladder 9,Y,,,0.11424112,
,1341,23 N 60TH ST,House of Worship,,,United Missionary Baptist Church,Y,,,0.05047594,
,1146,2109 RED LION RD,Social Services,Rehabilitation Center,,Oakwood Healthcare & Rehab Center,Y,,,1.37896071,
,1147,2109 W CHEW AVE,Playground,,,Belfield Recreation Center,Y,Belfield Recreation Center,Playground,0.03838142,4.1416359
,1148,2109 W CHEW AVE,Playground,,,Belfield Recreation Center Building,Y,Belfield Recreation Center,Park,0.25702824,4.1416359
,1149,211 N CHRIS COLUMBUS BLVD,Pier,,,Pier 12 N - Philadelphia Marine Center,Y,Pier 12 N - Philadelphia Marine Center,Pier,0.72678839,1.02660138
,1150,211 S CHRIS COLUMBUS BLVD,Museum,,,Port of History Museum,Y,,,1.2834656,
,1151,2110-16 S 71ST ST,House of Worship,,,St John Ame Church,Y,,,0.14716797,
,1152,2111-19 DIAMOND ST,House of Worship,,,New Jerusalem Baptist Church,Y,,,0.20552314,
,1153,2113 S 6TH ST,House of Worship,,,Galilee Christian Hope Baptist,Y,,,0.02007404,
,1154,2114-40 ARCH ST,School,High School,,Science Leadership Academy (Franklin Institute) High School,Y,,,0.59559432,
,1155,2117-23 GERMANTOWN AVE,House of Worship,,,Inglesia Ministerio Maranatha,Y,,,0.19090845,
,1156,2117-27 N 33RD ST,House of Worship,,,Cornerstone Baptist Church,Y,,,0.3885111,
,1157,2118-26 W CLEARFIELD ST,House of Worship,,,New Birth Progressive Primitive Baptist Church,Y,,,0.16440231,
,1158,2300-34 S 18TH ST,House of Worship,,,Trinity Lutheran Church,Y,Trinity Lutheran Cemetery,Cemetery,0.26397388,3.05943396
,1159,2300-44 MASTER ST,School,High School,,Vaux Junior High School,Y,,,1.33459131,
,1160,2300-52 JEFFERSON ST,School,,,General John F. Reynolds School,Y,,,0.47974097,
,1161,2300 CASTOR AVE,Shopping Center Ground,,,Aramingo Village,Y,Aramingo Village,Shopping Center Ground,2.54652051,7.21422671
,1162,2300 N 10TH ST,House of Worship,,,House of Prayer,Y,,,0.04917431,
,1169,2301 S 24TH ST,Police Station,,,Fire Engine 60/Ladder 19Police 1st District / SDD / OISIU / SOUTH DIVISION,Y,,,0.45568477,
,1163,2300 S 24TH ST,House of Worship,,,Holy Ghost Byzantine Catholic Church,Y,,,0.46358737,
,1164,2301-09 W OXFORD ST,House of Worship,,,Haven Peniel United Methodist Church,Y,,,0.19808104,
,1165,2301-41 S 3RD ST,House of Worship,,,Our Lady of Mt Carmel Church,Y,,,0.56297491,
,1170,2301 S 24TH ST,Police Station,,,Police 1st District,Y,,,0.01659512,
,1183,2118-34 W NORRIS ST,School,,,Frederick Douglass Mastery Elementary School,Y,,,0.72845458,
,1184,2118 N VAN PELT ST,School,Day Care,,Knowledge Tree Child Development Center,Y,,,0.05979695,
,1185,2119-21 ARCH ST,School,Kindergarten,,Greene Towne School Inc Kindergarten,Y,,,0.08861788,
,1186,2119-25 W NORRIS ST,House of Worship,,,Littles Temple United Holy Church,Y,,,0.11277485,
,1166,2301 E ALLEGHENY AVE,Hospital,,,Temple Northeastern Ambulatory Hospital,Y,,,1.86063157,
,1167,2301 MARKET ST,Building,,,PECO Energy,Y,,,1.97719041,
,1168,2301 N 29TH ST,Shopping Center Ground,,,Strawberry Square,Y,Strawberry Square,Shopping Center Ground,1.81733053,7.27285169
,1179,2311-17 N 16TH ST,House of Worship,,,Highway Temple of Love,Y,,,0.12869338,
,1171,2301 S BROAD ST,Hospital,,,Thomas Jefferson University Hospitals Methodist,Y,,,3.40172266,
,1172,2308-14 N 20TH ST,House of Worship,,,Johnes Memorial Baptist Church,Y,,,0.12251219,
,1173,2309-13 N BROAD ST,House of Worship,,Philadelphia Electric Company,Circle of Hope,Y,Circle of Hope,House of Worship,0.1931894,0.28237306
,1174,231-37 E WYOMING AVE,Playground,,,Feltonville Recreation Center,Y,Feltonville Recreation Center,Playground,0.16014412,3.28014779
,1175,231-37 E WYOMING AVE,Playground,,,Feltonville Recreational Center Building,Y,Feltonville Recreation Center,Park,0.27858481,3.28014779
,1176,231-37 E WYOMING AVE,Library,,,Library Branch - Wyoming,Y,Feltonville Recreation Center,Playground,0.14230502,3.28014779
,1177,231 E ALLEGHENY AVE,House of Worship,,,Iglesia De Jesucristo palabra Miel,Y,,,0.17287954,
,1178,231 REED ST,School,,,Sacred Heart School,Y,,,0.144338,
,1187,212-20 W UPSAL ST,School,,,Blair Christian Academy & PreSchool,Y,,,0.37018451,
,1188,2121-25 E CUMBERLAND ST,House of Worship,,,The Grace of God Church,Y,,,0.23165827,
,1189,2121-37 N HOWARD ST,Senior Care,Retirement Home,,Norris Square Senior Citizens Center,Y,,,0.29238331,
,1190,2121 CHESTNUT ST,House of Worship,,,First Unitarian Church of Philadelphia,Y,,,0.25621582,
,1191,2124-34 W OXFORD ST,House of Worship,,,Greater St Luke's Church,Y,,,0.08049202,
,1192,2125-33 CHELTEN AVE,House of Worship,,,The House of Prayer for All People,Y,,,0.12833429,
,1193,2126 BAINBRIDGE ST,House of Worship,,,Jesus Christ Church Lord,Y,,,0.51351626,
,1194,2127-39 LOMBARD ST,House of Worship,,,New Central Baptist Church,Y,,,0.15405684,
,1195,2127 72ND AVE,House of Worship,,,Church of Broken Pieces,Y,,,0.02421462,
,1196,213 REED ST,Playground,,,Herron Playground,Y,Herron Playground,Playground,0.04983936,1.11995049
,1197,2131-33 SEYBERT ST,House of Worship,,,Christian Mission Baptist Church,Y,,,0.03183038,
,1198,2132-34 GERMANTOWN AVE,House of Worship,,,Christ Memorial Baptist Church,Y,,,0.15805954,
,1250,2525-45 MASTER ST,Police Station,,,Police AID Unit,Y,,,1.10377907,
,1251,2525 E ALLEGHENY AVE,Park,,,Campbell Square Park,Y,Campbell Square Park,Park,0.00464779,2.63058353
,1252,2527-35 W ALLEGHENY AVE,House of Worship,,,Devereux United Methodist Church,Y,,,0.15130545,
,1253,2528-32 N 4TH ST,House of Worship,,,True Light Pentecostal Church,Y,,,0.07811252,
,1254,2529-33 W LEHIGH AVE,Library,,,Former Library - Old Widener Branch,Y,,,0.07034924,
,1255,2531 S 70TH ST,House of Worship,,,Southwestern Presbyterian Church,Y,,,0.20821678,
,1256,237 E GIRARD AVE,School,Day Care,,Kiddie Garden,Y,,,0.03422512,
,1257,237 N 17TH ST,House of Worship,,,Saint John Chrysostom Albanian Orthodox Church,Y,,,0.11163535,
,1258,237 W CHEW AVE,House of Worship,,,Olney Baptist Church,Y,,,0.15677268,
,1259,238-42 N 22ND ST,School,Learning Center,,Kumon Math and Reading Center of Philadelphia,Y,,,0.14154776,
,1260,238-44 E CAMBRIA ST,House of Worship,,,Iglesia Del Barrio,Y,,,0.11702099,
,1261,238 E WYOMING AVE,School,,,Feltonville Intermediate School,Y,,,0.97900874,
,1262,239-47 ARCH ST,Museum,,,Betsy Ross House,Y,Betsy Ross House,Museum,0.05739741,0.24270149
,1273,2400 S BROAD ST,House of Worship,,,Lighthouse Baptist Church,Y,,,0.14945275,
,1263,240 HERMITAGE ST,House of Worship,,,Holy Family Church,Y,,,0.5371748,
,1264,2400-56 DIAMOND ST,School,,,William Dick School,Y,,,0.68531346,
,1334,228-34 E ALLEGHENY AVE,House of Worship,,,Bethel Temple Community Bible Church,Y,,,0.13451281,
,1335,228-36 S 52ND ST,Theatre,,,Bushfire Theatre of Performing Arts,Y,,,0.23774361,
,1336,228 QUEEN ST,House of Worship,,,St Philip Neri Church,Y,,,0.17912852,
,1337,229-31 N 63RD ST,House of Worship,,,Christ Assembly Lutheran Church,Y,,,0.16783894,
,1338,229-31 W MENTOR ST,House of Worship,,,Sentinel Fellowship Church of God,Y,,,0.11248119,
,1339,229-37 N 4TH ST,House of Worship,,,Historic St George's United Methodist Church,Y,,,0.13610587,
,1340,23-31 N JUNIPER ST,Building,Hotel,,Courtyard Marriott,Y,,,0.67309893,
,1342,23 W COULTER ST,House of Worship,,,Germantown Friends Meeting,Y,,,0.2864119,
,1343,23 W COULTER ST,School,,,Germantown Friends School,Y,,,1.86089772,
,1344,230-34 W COULTER ST,House of Worship,,,Enon Tabernacle Baptist Church,Y,Enon Tabernacle Baptist Church,House of Worship,0.23092217,0.276474
,1345,230 1/2 S 51ST ST,House of Worship,,,Philadelphia Prayer Praise,Y,,,0.06677688,
,1346,230 S BROAD ST,Building,,,230 South Broad Street Building,Y,,,0.28673981,
,1347,2300-02 MASCHER ST,House of Worship,,,Igelisa De Dios,Y,,,0.07711347,
,1348,2300-04 N 3RD ST,House of Worship,,,Inglesia Pentecostal,Y,,,0.16740121,
,1349,2300-04 W ALLEGHENY AVE,School,Day Care,,Brightside Academy,Y,Brightside Academy,School,0.33961258,8.47441852
,1350,2300-12 MARKET ST,School,Vocational School,,School of Culinary Arts,Y,,,0.31415943,
,1351,2500 S 77TH ST,Playground,,,Cibotti Recreation Center Building,Y,Eastwick Regional Park Playground,Park,0.08306191,26.46435631
,1352,2500 S 77TH ST,Playground,,,Eastwick Regional Park Playground,Y,Eastwick Regional Park Playground,Playground,0.12770839,26.46435631
,1353,2500 SNYDER AVE,Post Office,,,Point Breeze Post Office,Y,,,1.26103413,
,1354,2500 SPRING GARDEN ST,Museum,,,Museum of Art,Y,East Fairmount Park,Park,0.24900922,640.71228567
,1355,2500 SPRING GARDEN ST,Museum,,,Philadelphia Museum of Art (PMA),Y,East Fairmount Park,Park,2.7806559,640.71228567
,1356,2500 WHARTON ST,House of Worship,,,Consolation Baptist Church,Y,,,0.44610628,
,1357,2500R-06 LOCUST ST,Garden,,,Schuylkill River Park Community Garden,Y,Schuylkill River Park Community Garden,Garden,0.00567846,0.89569728
,1358,2501-15 S MARSHALL ST,House of Worship,,,Three Jewels Buddhist Temple,Y,,,0.13107598,
,1359,2501-21 FAIRMOUNT AVE,Museum,,,Philadelphia Museum of Art Perelman Building,Y,,,1.05291002,
,1360,2501-29 LOMBARD ST,School,,,Philadelphia School,Y,,,0.56343061,
,1361,2501-33 KENSINGTON AVE,School,,,Sankofa Freedom Academy Charter School,Y,Sankofa Freedom Academy Charter School,School,1.77222225,2.00219573
,1362,2501-59 DIAMOND ST,Sports Complex,Recreation Center,,Hank Gathers YAC Building,Y,Gathers Recreation Center ,Sports Complex,0.24229384,3.70282706
,1363,2501 E TIOGA ST,Playground,,,Samuel Recreation Center Building,Y,Samuel Recreation Center,Park,0.23113363,2.44012824
,1275,2401-11 N 29TH ST,House of Worship,,,Faith Emanuel Baptist Church,Y,,,0.15451316,
,1364,2501 S 5TH ST,School,,,John H. Taggart School,Y,,,0.63874603,
,1365,2502-12 N HOWARD ST,Playground,,,Waterloo Playground,Y,Waterloo Playground,Playground,0.00373622,1.09529149
,1366,2502-12 N HOWARD ST,Playground,,,Waterloo Playground Building,Y,Waterloo Playground,Park,0.03160641,1.09529149
,1367,2503 N BROAD ST,House of Worship,,,Evangelistic United Church,Y,,,0.27343732,
,1368,2505 JEFFERSON ST,House of Worship,,,Mt Zion Pentecostal Holiness Church,Y,,,0.02838908,
,1369,2507-11 N 5TH ST,House of Worship,,,Juan 316 Assemblies of God,Y,,,0.11747343,
,1370,2508 N FRONT ST,House of Worship,,,Pentacostal Church,Y,,,0.02825226,
,1371,2509 N FRONT ST,House of Worship,,,Tabernaculo De Amor,Y,,,0.02314301,
,1372,2509 S 4TH ST,Social Services,Rehabilitation Center,,St. Monica Center for Rehabilitation & Healthcare,Y,,,1.34519119,
,1373,251 N 56TH ST,School,Day Care,,Pee Wee Prep,Y,,,0.09145471,
,1374,251 S 18TH ST,Museum,,,Philadelphia Art Alliance,Y,,,0.12915528,
,1375,2510 RIDGE AVE,School,,,White Dove Performing Arts Academy School,Y,,,0.01980422,
,1376,2512 N BROAD ST,Health Center,,,Wes Health System,Y,,,0.31307229,
,1377,2513-21 N 23RD ST,House of Worship,,,Love Zion Baptist Church,Y,,,0.19790082,
,1276,2401-13 N 18TH ST,House of Worship,,,Foster Memorial Baptist Church,Y,,,0.17477355,
,1807,6969 VANDIKE ST,House of Worship,,,First Pentecostal Christian Church,Y,,,0.04047693,
,1378,2514-32 EMERALD ST,School,Elementary School,,Henry A. Brown Elementary School,Y,,,1.03884278,
,1379,2515 JEFFERSON ST,House of Worship,,,Peniel Baptist Church,Y,,,0.17279722,
,1380,2515 N 26TH ST,House of Worship,,,Northwest Independent Baptist Church,Y,,,0.02957438,
,1381,2515 S 78TH ST,School,High School,,Bartram Motivation High School,Y,,,1.17072368,
,1382,2515 S 78TH ST,School,,,Penrose School,Y,,,0.5895561,
,1383,2516-20 W LEHIGH AVE,House of Worship,,,New Life of Hope Church,Y,,,0.11263822,
,1384,2518 E CLEARFIELD ST,Social Services,,,Rizzo PAL / PAL Headquarters,Y,,,0.25497117,
,1385,2519 GERMANTOWN AVE,School,Day Care,,North Philadelphia CCIS,Y,,,0.97593728,
,1386,2520 E ONTARIO ST,Fire Station,,,Fire Engine 28,Y,,,0.15771534,
,1387,2522-24 W DAUPHIN ST,House of Worship,,,Greater Righteous Temple Church,Y,,,0.04298723,
,1274,2400 WHEATSHEAF LN,Shopping Center Ground,,,The Shops at Aramingo,Y,The Shops at Aramingo,Shopping Center Ground,1.74230964,4.51521595
,1265,2400 BELMONT AVE,Golf Course,,,Bala Golf Course,Y,Bala Golf Course,Golf Course,1.08765481,88.95709239
,1266,2400 CHRISTIAN ST,School,Middle School,,Peirce Middle School,Y,,,0.36773177,
,1267,2400 N 11TH ST,Park,,,Fotteral Square,Y,Fotteral Square,Park,0.00284583,5.07273892
,1268,2400 N 57TH ST,School,,,Samuel Gompers Elementary School,Y,,,1.28706884,
,1269,2400 N FRONT ST,School,Elementary School,,William Hunter School,Y,,,1.14061904,
,1270,2400 POPLAR ST,House of Worship,,,St Nicholas Church,Y,,,0.08822982,
,1271,2400 S 63RD ST,House of Worship,,,Masjid Ahlus-Sunnah Wal-Jammah,Y,,,0.1534608,
,1272,2400 S 6TH ST,House of Worship,,,Preah Buddha Rangsey Temple,Y,,,0.04599265,
,1277,2401-25 N 8TH ST,House of Worship,,,Highway Temple of Deliverance,Y,,,0.3714789,
,1278,2402-04 GERMANTOWN AVE,House of Worship,,,Inglesia de Dios Pentecostal,Y,,,0.09381899,
,1279,2409 W WESTMORELAND ST,School,Elementary School,,KIPP Philadelphia Elementary Academy (Annex),Y,,,0.43349262,
,1280,2338-44 W LEHIGH AVE,School,,,St Martin de Porres School,Y,,,0.44427531,
,1281,2339-41 N 31ST ST,House of Worship,,,Redeem Baptist Church,Y,,,0.06994002,
,1282,234-44 FITZWATER ST,House of Worship,,,St. Stanislaus Church,Y,,,0.14855382,
,1283,234-44 FITZWATER ST,School,,,St. Stanislaus School,Y,,,0.19455948,
,1284,2341-43 RIDGE AVE,School,Preschool,,Victory Christian Pre-School,Y,,,0.09860169,
,1285,2344-46 N 5TH ST,House of Worship,,,El Mesias United Methodist Church,Y,,,0.0574687,
,1286,2345-49 E SUSQUEHANNA AVE,House of Worship,,,Church of the Living Word,Y,,,0.08404103,
,1287,2346-60 N 17TH ST,House of Worship,,,Emmanuel United Methodist Church,Y,,,0.19685761,
,1288,2353-55 S MARSHALL ST,House of Worship,,,Buddhist Temple,Y,,,0.03718349,
,1289,2356-64 E CUMBERLAND ST,House of Worship,,,Beacon Presbyterian Church,Y,,,0.10487627,
,1290,2356 WILDER ST,House of Worship,,,People's Mission Church,Y,,,0.03199036,
,1291,236-40 N 60TH ST,House of Worship,,,Loyal Baptist Church,Y,,,0.15517585,
,1292,236-48 SPRING GARDEN ST,Municipal Building,,,Fire Administration Building,Y,,,0.4093301,
,1293,2311 S 13TH ST,School,Kindergarten,,City Kids Kindergarten,Y,,,0.08678278,
,1294,2313-17 E AUBURN ST,House of Worship,,,Firm Hope Baptist Church,Y,,,0.07242772,
,1295,2314-16 W ALLEGHENY AVE,House of Worship,,,New Joy Missionary Baptist Church,Y,,,0.1690406,
,1296,2315-2248 N 4TH ST,Playground,,,Cassiano Playground,Y,Cassiano Playground,Playground,0.00353576,1.8569597
